,pr,tasmax,sfcWind,Bundesland,Year,Month
419,5.41368e-06,282.64355,4.1709676,Brandenburg,2024,3
420,5.4883512e-06,282.75644,3.983871,Brandenburg,2024,3
421,5.0403223e-06,282.74353,3.9903226,Brandenburg,2024,3
422,4.853644e-06,282.76935,3.8225808,Brandenburg,2024,3
423,4.2189367e-06,282.74677,3.8967743,Brandenburg,2024,3
424,6.9444445e-06,282.3532,4.048387,Brandenburg,2024,3
425,6.4964156e-06,282.33386,4.1935487,Brandenburg,2024,3
426,7.5044804e-06,282.22095,4.187097,Brandenburg,2024,3
427,6.5710874e-06,282.2758,3.9451613,Brandenburg,2024,3
428,6.3844086e-06,282.55,3.9064517,Brandenburg,2024,3
429,6.3097373e-06,282.73065,3.6903226,Brandenburg,2024,3
430,5.7123657e-06,282.59192,3.7612903,Brandenburg,2024,3
431,4.9656514e-06,282.54678,3.532258,Brandenburg,2024,3
432,4.7416365e-06,282.50482,3.6709678,Brandenburg,2024,3
433,3.9949223e-06,282.52097,3.4806452,Brandenburg,2024,3
434,1.2022103e-05,282.1145,4.222581,Brandenburg,2024,3
435,9.632617e-06,282.23386,4.1612906,Brandenburg,2024,3
436,8.73656e-06,282.39194,3.9258065,Brandenburg,2024,3
437,7.5791518e-06,282.38226,3.6870968,Brandenburg,2024,3
438,7.6164874e-06,282.24677,3.732258,Brandenburg,2024,3
439,7.2057946e-06,282.24033,3.551613,Brandenburg,2024,3
440,7.2431303e-06,282.41772,3.4225807,Brandenburg,2024,3
441,7.4671448e-06,282.5403,3.716129,Brandenburg,2024,3
442,6.757766e-06,282.48547,3.5419354,Brandenburg,2024,3
443,5.376344e-06,282.43063,3.7258065,Brandenburg,2024,3
444,4.6296295e-06,282.2629,3.5032258,Brandenburg,2024,3
445,4.5176225e-06,282.30804,3.751613,Brandenburg,2024,3
446,1.2955496e-05,281.71774,4.6064515,Brandenburg,2024,3
447,1.0341995e-05,282.1758,4.3419356,Brandenburg,2024,3
448,7.877838e-06,282.40485,4.267742,Brandenburg,2024,3
449,8.699223e-06,282.51773,4.064516,Brandenburg,2024,3
450,7.952509e-06,282.49838,3.883871,Brandenburg,2024,3
451,7.2057946e-06,282.3758,3.9096775,Brandenburg,2024,3
452,6.98178e-06,282.29517,3.8645163,Brandenburg,2024,3
453,6.5337517e-06,282.40485,3.4935484,Brandenburg,2024,3
454,7.2431308e-06,282.3887,3.3774195,Brandenburg,2024,3
455,6.4217443e-06,282.30484,3.6903226,Brandenburg,2024,3
456,5.973716e-06,282.33063,3.764516,Brandenburg,2024,3
457,5.0776584e-06,282.25644,3.3806453,Brandenburg,2024,3
458,5.0776584e-06,282.34354,3.5129032,Brandenburg,2024,3
459,1.1574074e-05,282.2145,4.2580647,Brandenburg,2024,3
460,1.1835425e-05,282.1371,3.9967742,Brandenburg,2024,3
461,1.0416667e-05,282.3242,4.3806453,Brandenburg,2024,3
462,9.072581e-06,282.44678,4.1387095,Brandenburg,2024,3
463,9.109916e-06,282.5113,4.3419356,Brandenburg,2024,3
464,7.0937876e-06,282.46936,4.5096774,Brandenburg,2024,3
465,6.832437e-06,282.39838,4.790323,Brandenburg,2024,3
466,6.6830944e-06,282.41452,4.612903,Brandenburg,2024,3
467,6.6457587e-06,282.4597,3.9096775,Brandenburg,2024,3
468,6.8324375e-06,282.36612,3.7741935,Brandenburg,2024,3
469,6.123059e-06,282.20483,3.5612903,Brandenburg,2024,3
470,5.6376944e-06,282.21774,3.6580646,Brandenburg,2024,3
471,5.2643372e-06,282.17902,3.8322582,Brandenburg,2024,3
472,1.06406815e-05,282.47256,4.3096776,Brandenburg,2024,3
473,1.082736e-05,282.46936,4.4387097,Brandenburg,2024,3
474,9.707288e-06,282.44354,4.387097,Brandenburg,2024,3
475,9.52061e-06,282.50162,4.7129035,Brandenburg,2024,3
476,9.744624e-06,282.48224,4.612903,Brandenburg,2024,3
477,8.997909e-06,282.40485,4.5419354,Brandenburg,2024,3
478,7.4671448e-06,282.49515,4.3645163,Brandenburg,2024,3
479,7.3551373e-06,282.3016,3.7580645,Brandenburg,2024,3
480,7.3551373e-06,282.06934,3.8645163,Brandenburg,2024,3
481,6.6830944e-06,282.05646,3.9258065,Brandenburg,2024,3
482,6.98178e-06,282.07257,4.067742,Brandenburg,2024,3
483,9.072581e-06,282.50806,4.0870967,Brandenburg,2024,3
484,1.030466e-05,282.5145,4.3967743,Brandenburg,2024,3
485,9.52061e-06,282.38226,4.674194,Brandenburg,2024,3
486,9.669952e-06,282.45966,4.83871,Brandenburg,2024,3
487,8.512545e-06,282.42096,4.283871,Brandenburg,2024,3
488,7.5791518e-06,282.23065,4.4096775,Brandenburg,2024,3
489,7.691159e-06,281.9016,4.1258063,Brandenburg,2024,3
490,7.2431303e-06,281.89517,4.1354837,Brandenburg,2024,3
491,6.347073e-06,282.1629,4.303226,Brandenburg,2024,3
492,6.19773e-06,282.30484,4.3129034,Brandenburg,2024,3
493,1.1275389e-05,282.27902,3.9806452,Brandenburg,2024,3
494,9.296596e-06,282.39194,4.0064516,Brandenburg,2024,3
495,9.445938e-06,282.3532,4.1387095,Brandenburg,2024,3
496,9.259259e-06,282.2371,4.6419353,Brandenburg,2024,3
497,9.595281e-06,282.33063,4.8129034,Brandenburg,2024,3
498,1.1424731e-05,282.38226,4.222581,Brandenburg,2024,3
499,8.848566e-06,282.25,4.73871,Brandenburg,2024,3
500,7.765831e-06,282.05322,4.370968,Brandenburg,2024,3
501,8.02718e-06,281.8371,4.5096774,Brandenburg,2024,3
502,6.048387e-06,282.0758,4.0225806,Brandenburg,2024,3
503,5.41368e-06,282.2629,4.2483873,Brandenburg,2024,3
504,9.147252e-06,282.1758,3.951613,Brandenburg,2024,3
505,8.587216e-06,282.09192,4.274194,Brandenburg,2024,3
506,8.5498805e-06,282.05646,4.645161,Brandenburg,2024,3
507,9.669952e-06,282.0403,4.351613,Brandenburg,2024,3
508,1.1051374e-05,282.0758,4.283871,Brandenburg,2024,3
509,9.296595e-06,282.1371,4.064516,Brandenburg,2024,3
510,8.81123e-06,282.10806,4.3580647,Brandenburg,2024,3
511,9.669952e-06,282.09515,4.5548387,Brandenburg,2024,3
512,9.669952e-06,281.97256,4.7258067,Brandenburg,2024,3
513,8.213859e-06,281.82095,4.4451613,Brandenburg,2024,3
514,6.048387e-06,282.1758,4.303226,Brandenburg,2024,3
515,5.563023e-06,282.23065,4.2580647,Brandenburg,2024,3
516,9.072581e-06,281.94354,4.33871,Brandenburg,2024,3
517,8.101852e-06,281.8532,4.148387,Brandenburg,2024,3
518,8.3258665e-06,281.72418,4.322581,Brandenburg,2024,3
519,9.483274e-06,281.73386,4.451613,Brandenburg,2024,3
520,1.030466e-05,281.77258,4.083871,Brandenburg,2024,3
521,9.147252e-06,281.9371,4.170968,Brandenburg,2024,3
522,7.915173e-06,282.04355,4.174194,Brandenburg,2024,3
523,9.744624e-06,282.09515,4.067742,Brandenburg,2024,3
524,1.082736e-05,281.99838,4.0903225,Brandenburg,2024,3
525,1.1126046e-05,282.00806,4.3,Brandenburg,2024,3
526,1.004331e-05,281.83063,4.4548388,Brandenburg,2024,3
527,9.632617e-06,281.71774,4.6225805,Brandenburg,2024,3
528,8.139187e-06,281.6629,4.4451613,Brandenburg,2024,3
529,8.288531e-06,281.49194,4.251613,Brandenburg,2024,3
530,9.296595e-06,281.47256,3.9580646,Brandenburg,2024,3
531,9.221923e-06,281.55646,4.1354837,Brandenburg,2024,3
532,9.445938e-06,281.65643,4.4419355,Brandenburg,2024,3
533,8.997909e-06,281.83063,4.1225805,Brandenburg,2024,3
534,1.0678017e-05,281.87903,4.032258,Brandenburg,2024,3
535,1.1424731e-05,281.7145,4.370968,Brandenburg,2024,3
536,1.0454002e-05,281.64676,4.567742,Brandenburg,2024,3
537,1.2358124e-05,281.83063,4.2419357,Brandenburg,2024,3
538,1.135006e-05,281.63065,4.632258,Brandenburg,2024,3
539,1.0603346e-05,281.57257,4.535484,Brandenburg,2024,3
540,9.333931e-06,281.44678,3.9129033,Brandenburg,2024,3
541,9.221923e-06,281.31128,3.7967741,Brandenburg,2024,3
542,8.997909e-06,281.32095,3.8064518,Brandenburg,2024,3
543,8.997909e-06,281.4016,4.332258,Brandenburg,2024,3
544,9.109916e-06,281.57904,4.1516128,Brandenburg,2024,3
545,8.81123e-06,281.7145,3.9096775,Brandenburg,2024,3
546,9.595281e-06,281.65323,3.9774194,Brandenburg,2024,3
547,9.781959e-06,281.44998,4.222581,Brandenburg,2024,3
548,8.885902e-06,281.5274,4.616129,Brandenburg,2024,3
549,9.259259e-06,281.57904,4.5064516,Brandenburg,2024,3
550,8.848567e-06,281.72418,4.416129,Brandenburg,2024,3
551,1.4598268e-05,281.79517,4.148387,Brandenburg,2024,3
552,1.4448925e-05,281.7758,4.16129,Brandenburg,2024,3
553,1.291816e-05,281.64355,4.529032,Brandenburg,2024,3
554,1.2096774e-05,281.41452,4.6516128,Brandenburg,2024,3
555,1.1387396e-05,281.22742,4.251613,Brandenburg,2024,3
556,1.0117981e-05,281.18225,4.0,Brandenburg,2024,3
557,9.856631e-06,281.15643,4.0903225,Brandenburg,2024,3
558,9.147252e-06,281.20807,3.851613,Brandenburg,2024,3
559,9.557945e-06,281.1855,3.9451613,Brandenburg,2024,3
560,8.7738945e-06,281.41772,3.8548388,Brandenburg,2024,3
561,8.363202e-06,281.43387,4.0387096,Brandenburg,2024,3
562,8.139187e-06,281.27902,4.503226,Brandenburg,2024,3
563,7.765831e-06,281.25967,4.6741934,Brandenburg,2024,3
564,7.280466e-06,281.25967,4.83871,Brandenburg,2024,3
565,7.653824e-06,281.3242,4.7580647,Brandenburg,2024,3
566,7.5791518e-06,281.3371,4.687097,Brandenburg,2024,3
567,1.527031e-05,281.53064,4.051613,Brandenburg,2024,3
568,1.3552867e-05,281.48224,4.4225807,Brandenburg,2024,3
569,1.1238053e-05,281.36612,4.33871,Brandenburg,2024,3
570,1.10887095e-05,281.25644,4.480645,Brandenburg,2024,3
571,1.1126046e-05,281.04678,4.5580645,Brandenburg,2024,3
572,1.05286745e-05,280.99838,4.251613,Brandenburg,2024,3
573,1.07526885e-05,281.06613,3.9870968,Brandenburg,2024,3
574,7.168459e-06,280.99838,4.0741935,Brandenburg,2024,3
575,6.795102e-06,280.93063,4.783871,Brandenburg,2024,3
576,6.19773e-06,281.0274,4.883871,Brandenburg,2024,3
577,6.048387e-06,280.91772,5.2193546,Brandenburg,2024,3
578,7.728495e-06,280.9597,5.1064515,Brandenburg,2024,3
579,1.082736e-05,281.03387,4.303226,Brandenburg,2024,3
580,9.669952e-06,280.85968,4.4387097,Brandenburg,2024,3
581,6.5337517e-06,280.5984,5.0870967,Brandenburg,2024,3
582,5.1896654e-06,280.78546,5.0580645,Brandenburg,2024,3
583,5.3016724e-06,280.79517,5.1354837,Brandenburg,2024,3
584,6.6830944e-06,280.71127,5.135484,Brandenburg,2024,3
585,9.066358e-06,291.47998,3.6033335,Brandenburg,2024,4
586,7.79321e-06,291.51334,3.45,Brandenburg,2024,4
587,9.29784e-06,291.49,3.2433333,Brandenburg,2024,4
588,8.217593e-06,291.55,3.3266668,Brandenburg,2024,4
589,8.449074e-06,291.51334,3.3300002,Brandenburg,2024,4
590,7.986111e-06,291.46,3.3,Brandenburg,2024,4
591,7.716049e-06,291.47333,3.3066666,Brandenburg,2024,4
592,7.79321e-06,291.52,3.2166667,Brandenburg,2024,4
593,7.5617286e-06,291.50665,3.28,Brandenburg,2024,4
594,8.063272e-06,291.39667,3.17,Brandenburg,2024,4
595,7.0601855e-06,291.38666,3.2066667,Brandenburg,2024,4
596,8.757716e-06,291.34332,3.3566668,Brandenburg,2024,4
597,8.024692e-06,291.38998,3.3000002,Brandenburg,2024,4
598,7.754629e-06,291.54666,3.1200001,Brandenburg,2024,4
599,6.635802e-06,291.55,3.3333335,Brandenburg,2024,4
600,7.445988e-06,291.51334,3.2266667,Brandenburg,2024,4
601,9.5679015e-06,291.37,3.0933335,Brandenburg,2024,4
602,7.291667e-06,291.46664,3.25,Brandenburg,2024,4
603,6.905864e-06,291.34665,3.3133333,Brandenburg,2024,4
604,6.597222e-06,291.25665,3.3266668,Brandenburg,2024,4
605,6.6358025e-06,291.34,3.1066668,Brandenburg,2024,4
606,7.1759264e-06,291.48666,3.26,Brandenburg,2024,4
607,6.6358025e-06,291.68,3.18,Brandenburg,2024,4
608,5.2083337e-06,291.78665,3.3366668,Brandenburg,2024,4
609,5.7870375e-06,291.67667,3.3033333,Brandenburg,2024,4
610,8.371913e-06,291.52667,3.1966667,Brandenburg,2024,4
611,8.641975e-06,291.46332,3.3833334,Brandenburg,2024,4
612,6.867284e-06,291.36667,3.2733333,Brandenburg,2024,4
613,6.712963e-06,291.22,3.2866666,Brandenburg,2024,4
614,7.0987658e-06,291.57333,3.48,Brandenburg,2024,4
615,8.641975e-06,291.68,3.4166667,Brandenburg,2024,4
616,6.983025e-06,291.65332,3.5033333,Brandenburg,2024,4
617,4.2824076e-06,291.68,3.3266666,Brandenburg,2024,4
618,4.9382716e-06,291.63998,3.41,Brandenburg,2024,4
619,7.4074073e-06,291.51666,3.3166666,Brandenburg,2024,4
620,8.796296e-06,291.40668,3.45,Brandenburg,2024,4
621,8.5262345e-06,291.26334,3.4133334,Brandenburg,2024,4
622,8.410494e-06,291.34665,3.1666667,Brandenburg,2024,4
623,9.645061e-06,291.53333,3.2266667,Brandenburg,2024,4
624,1.0686728e-05,291.61667,3.14,Brandenburg,2024,4
625,7.3302467e-06,291.50998,3.2833333,Brandenburg,2024,4
626,3.8194444e-06,291.47,3.13,Brandenburg,2024,4
627,4.205247e-06,291.36334,3.2666667,Brandenburg,2024,4
628,4.7839508e-06,291.23334,3.1133335,Brandenburg,2024,4
629,7.831791e-06,291.3033,3.45,Brandenburg,2024,4
630,6.674383e-06,291.37332,3.45,Brandenburg,2024,4
631,6.712963e-06,291.51666,3.2466667,Brandenburg,2024,4
632,7.947531e-06,291.49,2.9833333,Brandenburg,2024,4
633,9.066358e-06,291.36667,2.9933333,Brandenburg,2024,4
634,8.5262345e-06,291.43665,2.8333333,Brandenburg,2024,4
635,8.873457e-06,291.43,2.78,Brandenburg,2024,4
636,6.905864e-06,291.44998,3.25,Brandenburg,2024,4
637,7.6003084e-06,291.38,3.2133334,Brandenburg,2024,4
638,5.4398147e-06,291.28665,3.49,Brandenburg,2024,4
639,4.0123455e-06,291.03665,3.2566667,Brandenburg,2024,4
640,4.205247e-06,290.97333,3.4966667,Brandenburg,2024,4
641,6.520062e-06,291.02332,3.7133334,Brandenburg,2024,4
642,4.976852e-06,291.47,3.6266668,Brandenburg,2024,4
643,5.6327162e-06,291.66998,3.65,Brandenburg,2024,4
644,5.9799386e-06,291.64334,3.4566667,Brandenburg,2024,4
645,6.7901237e-06,291.54,3.22,Brandenburg,2024,4
646,8.719136e-06,291.47998,3.21,Brandenburg,2024,4
647,7.0987658e-06,291.42334,3.2066667,Brandenburg,2024,4
648,7.021605e-06,291.37,3.0166667,Brandenburg,2024,4
649,6.8287036e-06,291.28,3.0766668,Brandenburg,2024,4
650,8.680556e-06,291.23666,3.4766667,Brandenburg,2024,4
651,4.9382716e-06,291.21664,3.66,Brandenburg,2024,4
652,3.896605e-06,291.03998,3.25,Brandenburg,2024,4
653,3.0092594e-06,291.09665,3.4,Brandenburg,2024,4
654,1.1612655e-05,291.44,3.44,Brandenburg,2024,4
655,7.561728e-06,291.4,3.28,Brandenburg,2024,4
656,6.5972226e-06,291.62332,3.7433333,Brandenburg,2024,4
657,5.054012e-06,291.66333,3.56,Brandenburg,2024,4
658,5.092593e-06,291.62,3.7266667,Brandenburg,2024,4
659,1.0146605e-05,291.52,3.9033334,Brandenburg,2024,4
660,9.259259e-06,291.34,4.1566668,Brandenburg,2024,4
661,5.6327162e-06,291.27667,4.0633335,Brandenburg,2024,4
662,6.7901233e-06,291.27332,3.4933333,Brandenburg,2024,4
663,9.953704e-06,291.24664,3.4533334,Brandenburg,2024,4
664,1.0223766e-05,291.10333,3.3466668,Brandenburg,2024,4
665,7.5617286e-06,291.10666,3.5,Brandenburg,2024,4
666,5.594136e-06,291.02332,3.67,Brandenburg,2024,4
667,8.9506175e-06,291.72,3.6266668,Brandenburg,2024,4
668,6.1728397e-06,291.71667,3.8300002,Brandenburg,2024,4
669,4.5524694e-06,291.61667,3.8433335,Brandenburg,2024,4
670,6.2114195e-06,291.66,4.186667,Brandenburg,2024,4
671,9.027778e-06,291.53,4.0633335,Brandenburg,2024,4
672,8.256173e-06,291.26334,4.03,Brandenburg,2024,4
673,7.716049e-06,291.24332,3.9,Brandenburg,2024,4
674,1.12654325e-05,291.12668,3.3933334,Brandenburg,2024,4
675,1.087963e-05,290.91,3.5733335,Brandenburg,2024,4
676,9.220679e-06,290.84332,3.66,Brandenburg,2024,4
677,5.3626545e-06,290.85666,3.7366667,Brandenburg,2024,4
678,9.606481e-06,291.78,3.4633334,Brandenburg,2024,4
679,7.137346e-06,291.72,3.8066669,Brandenburg,2024,4
680,5.9413583e-06,291.43665,4.166667,Brandenburg,2024,4
681,5.439815e-06,291.47333,4.38,Brandenburg,2024,4
682,1.0069444e-05,291.18,3.8033333,Brandenburg,2024,4
683,9.066358e-06,290.94998,3.9333334,Brandenburg,2024,4
684,8.680556e-06,290.63666,3.6966667,Brandenburg,2024,4
685,7.870371e-06,290.62332,3.68,Brandenburg,2024,4
686,4.359568e-06,290.98666,3.8666668,Brandenburg,2024,4
687,3.1635802e-06,291.17667,3.8533335,Brandenburg,2024,4
688,1.2191359e-05,291.42667,3.26,Brandenburg,2024,4
689,1.0725309e-05,291.59665,3.3500001,Brandenburg,2024,4
690,8.873457e-06,291.41998,3.5866668,Brandenburg,2024,4
691,1.0609569e-05,291.14667,4.1933336,Brandenburg,2024,4
692,7.870371e-06,291.19666,4.3833337,Brandenburg,2024,4
693,4.398148e-06,291.24667,3.7633333,Brandenburg,2024,4
694,7.9089505e-06,290.88666,4.2433333,Brandenburg,2024,4
695,7.5231483e-06,290.65332,3.8666668,Brandenburg,2024,4
696,8.256173e-06,290.53665,3.9266667,Brandenburg,2024,4
697,7.2916664e-06,290.86,3.5633335,Brandenburg,2024,4
698,4.66821e-06,291.12665,3.8266666,Brandenburg,2024,4
699,1.0300926e-05,291.30667,3.14,Brandenburg,2024,4
700,8.680556e-06,291.1,3.5800002,Brandenburg,2024,4
701,1.2114197e-05,290.94998,4.1066666,Brandenburg,2024,4
702,1.2384259e-05,290.88333,3.8266668,Brandenburg,2024,4
703,5.7098764e-06,290.92334,3.7466667,Brandenburg,2024,4
704,4.4753087e-06,290.88998,3.5533335,Brandenburg,2024,4
705,5.632716e-06,290.85666,3.85,Brandenburg,2024,4
706,6.7515434e-06,290.8,4.0066667,Brandenburg,2024,4
707,6.7901233e-06,290.53665,4.1666665,Brandenburg,2024,4
708,7.5231483e-06,290.47333,3.9266667,Brandenburg,2024,4
709,7.175926e-06,290.99,3.96,Brandenburg,2024,4
710,6.4814813e-06,291.05,3.8633335,Brandenburg,2024,4
711,6.404321e-06,290.97,3.3633335,Brandenburg,2024,4
712,8.024692e-06,290.87,3.3033335,Brandenburg,2024,4
713,1.2075617e-05,290.71,3.5866668,Brandenburg,2024,4
714,1.3040124e-05,290.65665,3.74,Brandenburg,2024,4
715,7.75463e-06,290.66,3.4166667,Brandenburg,2024,4
716,4.8996912e-06,290.72998,3.5600002,Brandenburg,2024,4
717,5.8641976e-06,290.81665,3.6433334,Brandenburg,2024,4
718,6.1728397e-06,290.85666,3.6200001,Brandenburg,2024,4
719,6.4429014e-06,290.70334,3.6200001,Brandenburg,2024,4
720,8.912038e-06,290.78,3.9033334,Brandenburg,2024,4
721,6.095679e-06,290.85666,3.3166666,Brandenburg,2024,4
722,6.21142e-06,290.77332,3.6033335,Brandenburg,2024,4
723,9.104939e-06,290.69333,3.54,Brandenburg,2024,4
724,1.087963e-05,290.50665,3.46,Brandenburg,2024,4
725,1.1651235e-05,290.43668,3.1666667,Brandenburg,2024,4
726,9.837963e-06,290.46,3.3466668,Brandenburg,2024,4
727,6.7901233e-06,290.53665,3.77,Brandenburg,2024,4
728,4.7453705e-06,290.66,3.64,Brandenburg,2024,4
729,5.015432e-06,290.5533,3.6033335,Brandenburg,2024,4
730,5.594136e-06,290.42667,3.9666667,Brandenburg,2024,4
731,7.0987653e-06,290.44,4.26,Brandenburg,2024,4
732,7.021605e-06,290.72333,3.3233335,Brandenburg,2024,4
733,7.021605e-06,290.60666,3.6366668,Brandenburg,2024,4
734,6.867284e-06,290.58667,3.5333333,Brandenburg,2024,4
735,7.9089505e-06,290.47998,3.0133333,Brandenburg,2024,4
736,1.0300926e-05,290.28333,3.0366666,Brandenburg,2024,4
737,1.2075617e-05,290.22998,3.0866668,Brandenburg,2024,4
738,1.3117284e-05,290.27332,3.5900002,Brandenburg,2024,4
739,9.915124e-06,290.46332,3.5700002,Brandenburg,2024,4
740,8.333333e-06,290.43332,3.4533334,Brandenburg,2024,4
741,7.754629e-06,290.25665,3.5666668,Brandenburg,2024,4
742,7.4459876e-06,290.16998,3.9,Brandenburg,2024,4
743,6.1342594e-06,290.37332,4.3933334,Brandenburg,2024,4
744,5.285494e-06,290.35,4.36,Brandenburg,2024,4
745,5.979938e-06,290.43332,4.1966667,Brandenburg,2024,4
746,1.0686729e-05,290.61,3.2633333,Brandenburg,2024,4
747,9.9922845e-06,290.59332,3.3033333,Brandenburg,2024,4
748,8.487655e-06,290.47665,3.6200001,Brandenburg,2024,4
749,7.0216047e-06,290.3,3.8066669,Brandenburg,2024,4
750,7.947531e-06,290.22333,3.5033333,Brandenburg,2024,4
751,6.9444445e-06,290.21,3.3366668,Brandenburg,2024,4
752,8.564815e-06,290.06665,3.4133334,Brandenburg,2024,4
753,1.1033951e-05,290.08,3.25,Brandenburg,2024,4
754,1.558642e-05,290.02332,3.3533335,Brandenburg,2024,4
755,1.0378086e-05,290.14,3.39,Brandenburg,2024,4
756,9.5679015e-06,290.03998,3.5700002,Brandenburg,2024,4
757,9.33642e-06,289.82,4.05,Brandenburg,2024,4
758,1.2114198e-05,289.91666,4.326667,Brandenburg,2024,4
759,8.024691e-06,289.93668,4.51,Brandenburg,2024,4
760,5.902778e-06,290.00333,4.52,Brandenburg,2024,4
761,5.324074e-06,289.96,4.4300003,Brandenburg,2024,4
762,1.1921296e-05,290.27,3.08,Brandenburg,2024,4
763,1.1226853e-05,290.24667,3.44,Brandenburg,2024,4
764,8.834877e-06,290.17667,3.49,Brandenburg,2024,4
765,7.6003084e-06,290.15,3.7066667,Brandenburg,2024,4
766,8.140432e-06,289.96332,3.8600001,Brandenburg,2024,4
767,7.2530866e-06,290.05334,3.72,Brandenburg,2024,4
768,8.024691e-06,289.99,3.4866667,Brandenburg,2024,4
769,9.876543e-06,289.45,3.6100001,Brandenburg,2024,4
770,1.0378087e-05,289.38998,4.2733335,Brandenburg,2024,4
771,1.1728395e-05,289.5833,4.4833336,Brandenburg,2024,4
772,7.1759264e-06,289.43665,4.746667,Brandenburg,2024,4
773,5.2469136e-06,289.44666,4.82,Brandenburg,2024,4
774,1.1381173e-05,289.84665,3.4666667,Brandenburg,2024,4
775,8.179012e-06,289.70667,3.6966667,Brandenburg,2024,4
776,1.10725305e-05,289.1,4.6600003,Brandenburg,2024,4
777,9.336421e-06,289.28665,4.66,Brandenburg,2024,4
778,7.600309e-06,289.31,4.7033334,Brandenburg,2024,4
779,6.7901237e-06,289.15665,4.766667,Brandenburg,2024,4
780,1.344086e-05,294.9887,3.0258064,Brandenburg,2024,5
781,1.866786e-05,295.06613,2.903226,Brandenburg,2024,5
782,1.6913084e-05,295.10483,2.7612903,Brandenburg,2024,5
783,2.1020012e-05,294.89514,2.7870967,Brandenburg,2024,5
784,1.6054362e-05,294.99194,2.8129032,Brandenburg,2024,5
785,1.5307647e-05,294.99194,2.7935483,Brandenburg,2024,5
786,1.9078554e-05,295.11774,2.8032258,Brandenburg,2024,5
787,1.9937277e-05,295.26935,2.7193549,Brandenburg,2024,5
788,2.2737457e-05,294.85,2.7774193,Brandenburg,2024,5
789,2.0011948e-05,294.8242,2.6870968,Brandenburg,2024,5
790,1.5755675e-05,294.87903,2.7032259,Brandenburg,2024,5
791,1.6129032e-05,295.00162,2.8483872,Brandenburg,2024,5
792,2.0459976e-05,295.1629,2.7806451,Brandenburg,2024,5
793,1.6017026e-05,295.3758,2.619355,Brandenburg,2024,5
794,1.1014038e-05,295.39838,2.7612903,Brandenburg,2024,5
795,1.1947432e-05,295.3532,2.6741936,Brandenburg,2024,5
796,1.474761e-05,295.25,2.5677419,Brandenburg,2024,5
797,2.9009858e-05,294.81128,2.7903225,Brandenburg,2024,5
798,2.0534648e-05,294.78226,2.7870967,Brandenburg,2024,5
799,1.6166368e-05,294.81775,2.7935483,Brandenburg,2024,5
800,1.5681004e-05,295.01453,2.6064517,Brandenburg,2024,5
801,1.7622462e-05,295.2629,2.7129033,Brandenburg,2024,5
802,1.579301e-05,295.5274,2.619355,Brandenburg,2024,5
803,1.2096774e-05,295.65967,2.7612903,Brandenburg,2024,5
804,1.2320788e-05,295.62097,2.7419355,Brandenburg,2024,5
805,1.3254182e-05,295.52097,2.6129034,Brandenburg,2024,5
806,2.7404421e-05,294.86288,2.883871,Brandenburg,2024,5
807,1.885454e-05,294.8242,2.7580645,Brandenburg,2024,5
808,1.5531661e-05,294.7887,2.751613,Brandenburg,2024,5
809,1.3702211e-05,295.3145,2.8774195,Brandenburg,2024,5
810,1.3888889e-05,295.53064,2.8258064,Brandenburg,2024,5
811,1.4486261e-05,295.5887,2.867742,Brandenburg,2024,5
812,1.3702211e-05,295.64032,2.7290323,Brandenburg,2024,5
813,1.4262247e-05,295.64676,2.7935483,Brandenburg,2024,5
814,2.2812126e-05,294.87903,2.7774193,Brandenburg,2024,5
