,Year,Month,station_id,pr,sfcWind,tasmax,nFires
518,2016,1,00303,39.5,2.58,285.15,0.0
519,2016,1,00427,38.5,3.03,285.04999999999995,0.0
520,2016,1,00880,48.7,2.39,285.95,0.0
521,2016,1,01001,48.4,2.35,285.54999999999995,0.0
522,2016,1,01869,25.3,3.1,283.54999999999995,0.0
523,2016,1,02315,,2.52,,0.0
524,2016,1,02627,59.5,,285.65,0.0
525,2016,1,02794,46.3,2.77,284.54999999999995,0.0
526,2016,1,02856,46.2,2.58,284.54999999999995,0.0
527,2016,1,02951,46.5,,285.15,0.0
528,2016,1,03015,41.6,2.68,284.75,0.0
529,2016,1,03083,37.8,,285.25,0.0
530,2016,1,03158,32.6,2.68,285.04999999999995,0.0
531,2016,1,03376,34.1,2.45,284.84999999999997,0.0
532,2016,1,03509,33.3,,284.04999999999995,0.0
533,2016,1,03552,39.7,2.29,284.25,0.0
534,2016,1,03987,41.9,3.06,284.75,0.0
535,2016,1,03988,44.3,3.22,284.65,0.0
536,2016,1,05546,37.9,2.81,283.84999999999997,0.0
537,2016,1,05643,39.3,,284.15,0.0
538,2016,1,05745,30.8,,283.84999999999997,0.0
539,2016,1,05825,28.4,2.55,284.95,0.0
540,2016,1,06170,42.4,,285.84999999999997,0.0
541,2016,1,06265,34.1,,285.04999999999995,0.0
542,2016,1,07389,45.5,2.65,284.25,0.0
543,2017,1,00164,41.0,2.58,277.95,0.0
544,2017,1,00303,37.4,2.35,280.54999999999995,0.0
545,2017,1,00427,37.1,2.74,279.84999999999997,0.0
546,2017,1,00880,27.5,2.1,279.15,0.0
547,2017,1,01001,39.3,2.29,278.45,0.0
548,2017,1,01869,29.1,2.87,278.84999999999997,0.0
549,2017,1,02315,,2.29,,0.0
550,2017,1,02627,40.4,,278.65,0.0
551,2017,1,02794,32.5,2.58,278.65,0.0
552,2017,1,02856,48.8,2.55,278.15,0.0
553,2017,1,02951,51.2,,279.65,0.0
554,2017,1,03015,27.0,2.32,279.75,0.0
555,2017,1,03083,28.9,,279.34999999999997,0.0
556,2017,1,03158,21.2,2.45,278.25,0.0
557,2017,1,03376,26.3,2.23,279.04999999999995,0.0
558,2017,1,03509,36.6,,278.65,0.0
559,2017,1,03552,29.7,2.03,278.45,0.0
560,2017,1,03987,36.0,2.74,279.34999999999997,0.0
561,2017,1,03988,38.0,2.64,279.54999999999995,0.0
562,2017,1,05546,37.9,2.61,278.84999999999997,0.0
563,2017,1,05643,37.5,,278.84999999999997,0.0
564,2017,1,05745,28.6,,278.34999999999997,0.0
565,2017,1,05825,21.7,2.48,278.95,0.0
566,2017,1,06170,18.0,,278.45,0.0
567,2017,1,06265,28.4,,279.04999999999995,0.0
568,2017,1,07389,52.3,2.45,279.25,0.0
569,2018,1,00164,68.3,3.0,284.75,0.0
570,2018,1,00303,40.2,2.9,285.25,0.0
571,2018,1,00427,58.4,3.39,284.25,0.0
572,2018,1,00880,46.8,2.58,285.54999999999995,0.0
573,2018,1,01001,47.3,2.81,285.34999999999997,0.0
574,2018,1,01869,68.5,3.35,284.95,0.0
575,2018,1,02315,,2.94,,0.0
576,2018,1,02627,45.3,,285.45,0.0
577,2018,1,02794,78.1,,284.15,0.0
578,2018,1,02856,52.5,2.9,284.34999999999997,0.0
579,2018,1,02951,67.4,,285.75,0.0
580,2018,1,03015,51.2,2.87,284.95,0.0
581,2018,1,03083,43.2,,285.25,0.0
582,2018,1,03158,47.2,2.87,284.65,0.0
583,2018,1,03376,64.4,2.58,285.15,0.0
584,2018,1,03509,81.2,,284.45,0.0
585,2018,1,03552,65.9,2.71,284.75,0.0
586,2018,1,03987,58.4,3.35,284.65,0.0
587,2018,1,03988,62.5,3.28,284.65,0.0
588,2018,1,05546,48.8,3.03,283.75,0.0
589,2018,1,05643,82.5,,283.95,0.0
590,2018,1,05745,,,285.04999999999995,0.0
591,2018,1,05825,47.8,2.77,285.75,0.0
592,2018,1,06170,49.6,,285.45,0.0
593,2018,1,06265,46.5,,285.54999999999995,0.0
594,2018,1,07389,75.3,2.87,284.25,0.0
595,2019,1,00164,41.9,3.03,281.15,0.0
596,2019,1,00303,61.1,2.77,281.54999999999995,0.0
597,2019,1,00427,47.2,3.32,281.95,0.0
598,2019,1,00880,62.1,2.65,281.04999999999995,0.0
599,2019,1,01001,62.2,2.97,281.15,0.0
600,2019,1,01869,27.2,3.29,280.95,0.0
601,2019,1,02315,,2.84,,0.0
602,2019,1,02627,76.9,,280.54999999999995,0.0
603,2019,1,02794,44.0,3.0,281.65,0.0
604,2019,1,02856,55.7,2.9,281.25,0.0
605,2019,1,02951,46.3,,281.65,0.0
606,2019,1,03015,56.7,2.9,281.04999999999995,0.0
607,2019,1,03083,50.0,,281.54999999999995,0.0
608,2019,1,03158,38.0,2.87,282.15,0.0
609,2019,1,03376,39.3,2.74,281.65,0.0
610,2019,1,03509,45.8,,280.95,0.0
611,2019,1,03552,43.0,2.48,281.45,0.0
612,2019,1,03987,51.6,3.26,281.34999999999997,0.0
613,2019,1,03988,55.4,3.36,281.45,0.0
614,2019,1,05546,66.8,3.13,280.45,0.0
615,2019,1,05643,51.5,,281.04999999999995,0.0
616,2019,1,05745,38.6,,281.25,0.0
617,2019,1,05825,31.8,3.0,281.75,0.0
618,2019,1,06170,53.5,,281.25,0.0
619,2019,1,06265,45.4,,281.84999999999997,0.0
620,2019,1,07389,46.6,3.13,281.04999999999995,0.0
621,2020,1,00096,38.8,2.26,286.75,0.0
622,2020,1,00164,35.4,2.94,286.25,0.0
623,2020,1,00303,32.2,2.87,287.54999999999995,0.0
624,2020,1,00427,37.8,3.16,287.65,0.0
625,2020,1,00880,26.7,2.42,286.45,0.0
626,2020,1,01001,39.1,2.55,285.34999999999997,0.0
627,2020,1,01869,26.2,3.45,285.54999999999995,0.0
628,2020,1,02315,,2.71,,0.0
629,2020,1,02627,39.0,,285.04999999999995,0.0
630,2020,1,02794,35.9,3.0,286.34999999999997,0.0
631,2020,1,02856,31.9,2.74,286.34999999999997,0.0
632,2020,1,02951,30.1,,287.84999999999997,0.0
633,2020,1,03015,31.9,2.77,285.95,0.0
634,2020,1,03083,24.6,,285.25,0.0
635,2020,1,03158,25.9,2.81,286.54999999999995,0.0
636,2020,1,03376,41.8,2.61,286.45,0.0
637,2020,1,03509,42.0,,285.84999999999997,0.0
638,2020,1,03987,30.8,3.19,286.34999999999997,0.0
639,2020,1,05546,32.4,2.94,285.65,0.0
640,2020,1,05643,44.2,,286.25,0.0
641,2020,1,05745,37.6,,286.65,0.0
642,2020,1,05825,24.9,2.81,287.04999999999995,0.0
643,2020,1,06170,33.5,,285.34999999999997,0.0
644,2020,1,06265,22.2,,286.84999999999997,0.0
645,2020,1,07389,36.2,2.97,285.84999999999997,0.0
646,2021,1,00096,50.7,1.9,285.45,0.0
647,2021,1,00164,45.7,2.48,285.04999999999995,0.0
648,2021,1,00303,60.5,2.32,287.25,0.0
649,2021,1,00427,43.1,2.87,286.45,0.0
650,2021,1,00880,66.7,2.13,283.95,0.0
651,2021,1,01001,46.1,2.35,286.54999999999995,0.0
652,2021,1,01869,33.1,2.77,284.04999999999995,0.0
653,2021,1,02315,,2.29,,0.0
654,2021,1,02627,54.7,,284.54999999999995,0.0
655,2021,1,02794,54.0,2.48,284.34999999999997,0.0
656,2021,1,02856,49.2,2.48,285.84999999999997,0.0
657,2021,1,02951,53.3,,283.75,0.0
658,2021,1,03015,55.7,2.39,283.45,0.0
659,2021,1,03083,49.8,,285.54999999999995,0.0
660,2021,1,03158,44.8,2.42,284.54999999999995,0.0
661,2021,1,03376,45.4,2.29,285.04999999999995,0.0
662,2021,1,03509,39.6,,284.15,0.0
663,2021,1,03987,45.6,2.81,285.75,0.0
664,2021,1,05546,45.8,2.77,284.25,0.0
665,2021,1,05643,49.4,,284.54999999999995,0.0
666,2021,1,05745,31.5,,285.15,0.0
667,2021,1,05825,28.5,2.42,285.45,0.0
668,2021,1,06170,46.3,,284.65,0.0
669,2021,1,06265,35.2,,285.54999999999995,0.0
670,2021,1,07389,46.8,,285.04999999999995,0.0
671,2022,1,00096,51.6,,285.04999999999995,0.0
672,2022,1,00164,35.1,3.19,285.25,0.0
673,2022,1,00303,39.0,2.94,286.54999999999995,0.0
674,2022,1,00427,28.5,3.42,286.15,0.0
675,2022,1,00880,34.6,2.55,286.15,0.0
676,2022,1,01001,39.3,2.84,286.34999999999997,0.0
677,2022,1,01869,31.8,3.52,284.75,0.0
678,2022,1,02315,,2.9,,0.0
679,2022,1,02627,38.8,,286.04999999999995,0.0
680,2022,1,02794,34.7,2.97,285.54999999999995,0.0
681,2022,1,02856,35.4,2.81,285.84999999999997,0.0
682,2022,1,02951,37.1,,286.34999999999997,0.0
683,2022,1,03015,36.1,3.03,285.54999999999995,0.0
684,2022,1,03083,34.0,,286.25,0.0
685,2022,1,03158,28.1,2.94,285.84999999999997,0.0
686,2022,1,03376,24.9,2.81,285.54999999999995,0.0
687,2022,1,03509,44.3,,284.75,0.0
688,2022,1,03987,31.0,3.45,285.65,0.0
689,2022,1,05546,27.3,2.94,285.25,0.0
690,2022,1,05643,39.1,,285.34999999999997,0.0
691,2022,1,05745,31.8,,285.04999999999995,0.0
692,2022,1,05825,24.1,3.06,285.75,0.0
693,2022,1,06170,36.5,,286.04999999999995,0.0
694,2022,1,06265,23.5,,286.45,0.0
695,2022,1,07389,37.3,3.0,285.04999999999995,0.0
696,1995,2,00164,51.6,3.7,287.25,2.0
697,1995,2,00427,56.2,3.62,288.25,2.0
698,1995,2,00650,67.9,2.45,288.25,2.0
699,1995,2,00880,64.5,2.92,291.15,2.0
700,1995,2,01001,60.3,3.53,289.84999999999997,2.0
701,1995,2,01552,48.2,,,2.0
702,1995,2,01869,,,285.84999999999997,2.0
703,1995,2,02794,,,,2.0
704,1995,2,02856,47.8,3.7,289.15,2.0
705,1995,2,02951,61.8,2.2,287.45,2.0
706,1995,2,03015,56.1,3.39,288.84999999999997,2.0
707,1995,2,03083,61.7,3.16,290.15,2.0
708,1995,2,03158,38.6,3.64,288.34999999999997,2.0
709,1995,2,03376,61.2,2.19,288.15,2.0
710,1995,2,03552,60.5,2.97,287.04999999999995,2.0
711,1995,2,03987,62.5,3.69,287.75,2.0
712,1995,2,03988,65.5,3.88,287.75,2.0
713,1995,2,05463,68.2,2.99,290.04999999999995,2.0
714,1995,2,05546,,,286.65,2.0
715,1995,2,05643,65.4,2.42,285.54999999999995,2.0
716,1995,2,05745,54.1,3.43,286.65,2.0
717,1995,2,05825,53.1,3.66,286.95,2.0
718,1995,2,07244,52.8,1.94,285.84999999999997,2.0
719,1996,2,00164,12.0,2.73,281.54999999999995,1.0
720,1996,2,00427,25.5,3.02,283.75,1.0
721,1996,2,00650,38.3,1.88,286.65,1.0
722,1996,2,00880,27.1,2.3,284.45,1.0
723,1996,2,01001,21.9,3.0,284.34999999999997,1.0
724,1996,2,01552,23.1,2.1,281.65,1.0
725,1996,2,02794,,,,1.0
726,1996,2,02856,27.5,3.39,283.34999999999997,1.0
727,1996,2,02951,47.8,1.92,284.84999999999997,1.0
728,1996,2,03015,34.5,2.54,282.54999999999995,1.0
729,1996,2,03083,37.9,2.9,283.84999999999997,1.0
730,1996,2,03158,16.7,2.91,281.95,1.0
731,1996,2,03376,22.9,1.64,282.45,1.0
732,1996,2,03552,16.7,2.56,281.25,1.0
733,1996,2,03987,36.0,3.22,283.65,1.0
734,1996,2,03988,41.2,3.13,283.65,1.0
735,1996,2,05463,44.5,1.99,283.04999999999995,1.0
736,1996,2,05546,,,283.95,1.0
737,1996,2,05643,30.7,2.03,284.04999999999995,1.0
738,1996,2,05745,19.4,3.07,285.15,1.0
739,1996,2,05825,24.8,2.57,282.84999999999997,1.0
740,1996,2,07244,23.6,1.29,283.84999999999997,1.0
741,1997,2,00164,42.8,3.74,286.25,6.0
742,1997,2,00427,57.7,3.55,287.65,6.0
743,1997,2,00650,64.5,2.66,287.54999999999995,6.0
744,1997,2,00880,36.0,3.02,288.65,6.0
745,1997,2,01001,38.5,3.62,288.15,6.0
746,1997,2,01869,,4.09,286.65,6.0
747,1997,2,02627,44.7,3.3,288.15,6.0
748,1997,2,02856,43.6,3.15,286.95,6.0
749,1997,2,02951,51.8,2.49,287.04999999999995,6.0
750,1997,2,03015,54.7,3.41,287.54999999999995,6.0
751,1997,2,03083,41.6,3.1,288.15,6.0
752,1997,2,03158,41.5,3.54,288.15,6.0
753,1997,2,03376,61.9,1.96,287.65,6.0
754,1997,2,03552,47.3,2.95,286.75,6.0
755,1997,2,03987,67.1,3.61,287.34999999999997,6.0
756,1997,2,03988,69.1,3.6,287.54999999999995,6.0
757,1997,2,05463,63.0,2.92,288.54999999999995,6.0
758,1997,2,05546,,3.77,,6.0
759,1997,2,05643,58.6,3.4,286.15,6.0
760,1997,2,05745,48.8,2.57,287.15,6.0
761,1997,2,05825,51.0,3.69,286.95,6.0
762,1997,2,07244,49.9,2.15,285.95,6.0
763,1998,2,00164,25.1,3.53,287.25,10.0
764,1998,2,00303,9.4,,289.15,10.0
765,1998,2,00427,10.0,3.33,288.75,10.0
766,1998,2,00650,13.7,2.35,290.15,10.0
767,1998,2,00880,13.9,2.86,289.45,10.0
768,1998,2,01001,19.7,3.4,290.34999999999997,10.0
769,1998,2,01869,,,,10.0
770,1998,2,02627,17.9,2.59,289.25,10.0
771,1998,2,02794,,3.25,288.15,10.0
772,1998,2,02856,9.1,3.11,288.34999999999997,10.0
773,1998,2,02951,19.3,2.5,288.75,10.0
774,1998,2,03015,13.5,3.15,288.54999999999995,10.0
775,1998,2,03083,11.7,2.41,290.15,10.0
776,1998,2,03158,21.8,3.34,288.45,10.0
777,1998,2,03376,20.9,1.77,288.65,10.0
778,1998,2,03552,13.0,2.69,288.34999999999997,10.0
779,1998,2,03987,13.4,3.63,289.75,10.0
780,1998,2,03988,14.1,3.56,289.34999999999997,10.0
781,1998,2,05463,18.5,2.46,288.84999999999997,10.0
782,1998,2,05546,,3.63,288.65,10.0
783,1998,2,05643,23.1,3.22,287.84999999999997,10.0
784,1998,2,05745,20.5,2.57,288.45,10.0
785,1998,2,05825,6.3,3.22,288.65,10.0
786,1998,2,06086,21.5,2.94,287.45,10.0
787,1998,2,07244,21.1,2.06,288.45,10.0
788,1999,2,00164,43.5,3.44,284.95,0.0
789,1999,2,00303,44.6,3.27,286.04999999999995,0.0
790,1999,2,00427,42.6,3.31,286.04999999999995,0.0
791,1999,2,00650,54.7,2.12,286.15,0.0
792,1999,2,00880,46.9,2.95,287.45,0.0
793,1999,2,01001,54.8,3.44,285.95,0.0
794,1999,2,02627,52.2,3.16,285.95,0.0
795,1999,2,02794,,3.18,285.54999999999995,0.0
796,1999,2,02856,50.9,2.74,285.15,0.0
797,1999,2,02951,49.7,2.53,284.45,0.0
798,1999,2,03015,47.7,3.0,286.15,0.0
799,1999,2,03083,46.2,2.48,286.65,0.0
800,1999,2,03158,34.5,3.26,286.15,0.0
801,1999,2,03376,44.4,1.73,286.65,0.0
802,1999,2,03552,49.7,2.68,285.75,0.0
803,1999,2,03987,49.4,3.47,286.75,0.0
804,1999,2,03988,59.4,3.39,286.54999999999995,0.0
805,1999,2,05546,,3.38,284.25,0.0
806,1999,2,05643,46.4,3.12,284.54999999999995,0.0
807,1999,2,05745,54.5,2.41,285.65,0.0
808,1999,2,05825,42.5,3.24,285.34999999999997,0.0
809,1999,2,06086,55.1,2.83,285.65,0.0
810,1999,2,07244,51.0,2.05,284.84999999999997,0.0
811,2000,2,00164,41.2,3.56,290.04999999999995,1.0
812,2000,2,00303,50.1,,,1.0
813,2000,2,00427,47.9,3.42,290.54999999999995,1.0
814,2000,2,00650,49.9,2.61,290.65,1.0
815,2000,2,00880,55.7,2.82,288.75,1.0
816,2000,2,01001,57.6,3.46,289.54999999999995,1.0
817,2000,2,01869,,,,1.0
818,2000,2,02627,53.3,2.97,288.54999999999995,1.0
819,2000,2,02794,,3.43,289.45,1.0
820,2000,2,02856,51.1,3.08,289.84999999999997,1.0
821,2000,2,02951,53.7,2.74,289.84999999999997,1.0
822,2000,2,03015,55.9,3.26,289.84999999999997,1.0
823,2000,2,03083,46.7,2.75,290.15,1.0
824,2000,2,03158,21.4,3.47,289.54999999999995,1.0
825,2000,2,03376,44.8,2.27,290.25,1.0
826,2000,2,03552,42.3,3.1,289.54999999999995,1.0
827,2000,2,03987,41.7,3.53,290.84999999999997,1.0
828,2000,2,03988,50.0,3.48,290.84999999999997,1.0
829,2000,2,05546,,3.36,288.95,1.0
830,2000,2,05643,64.4,2.79,289.95,1.0
831,2000,2,05745,42.6,2.26,289.95,1.0
832,2000,2,05825,49.5,3.03,290.15,1.0
833,2000,2,06086,49.8,2.84,289.84999999999997,1.0
834,2000,2,06170,55.4,2.23,288.34999999999997,1.0
835,2000,2,07244,37.8,2.06,289.75,1.0
836,2001,2,00164,28.5,3.03,285.95,2.0
837,2001,2,00303,30.5,2.6,287.04999999999995,2.0
838,2001,2,00427,29.1,2.96,285.65,2.0
839,2001,2,00650,40.6,2.22,286.84999999999997,2.0
840,2001,2,00879,,2.58,,2.0
841,2001,2,00880,27.5,2.34,287.54999999999995,2.0
842,2001,2,01001,19.5,3.18,288.04999999999995,2.0
843,2001,2,01869,33.5,3.33,285.15,2.0
844,2001,2,02315,,2.74,,2.0
845,2001,2,02627,26.4,2.37,287.65,2.0
846,2001,2,02794,,,286.54999999999995,2.0
847,2001,2,02856,23.8,2.81,286.45,2.0
848,2001,2,02951,46.2,2.44,288.34999999999997,2.0
849,2001,2,03015,24.8,2.71,285.65,2.0
850,2001,2,03083,48.8,2.17,286.54999999999995,2.0
851,2001,2,03158,15.4,2.82,284.75,2.0
852,2001,2,03376,23.4,2.23,285.45,2.0
853,2001,2,03552,36.8,2.66,284.15,2.0
854,2001,2,03987,43.9,3.17,286.04999999999995,2.0
855,2001,2,03988,50.7,3.17,286.04999999999995,2.0
856,2001,2,05546,26.5,3.17,285.15,2.0
857,2001,2,05643,71.8,2.55,286.65,2.0
858,2001,2,05745,44.6,2.1,286.45,2.0
859,2001,2,05825,39.1,2.56,285.65,2.0
860,2001,2,06170,27.0,2.35,286.84999999999997,2.0
861,2001,2,07244,55.0,1.82,285.54999999999995,2.0
862,2002,2,00164,82.8,3.68,288.34999999999997,2.0
863,2002,2,00303,76.4,,,2.0
864,2002,2,00427,57.9,3.79,289.04999999999995,2.0
865,2002,2,00880,75.1,3.07,290.75,2.0
866,2002,2,01001,72.7,3.68,289.34999999999997,2.0
867,2002,2,01869,,3.82,,2.0
868,2002,2,02315,,3.32,,2.0
869,2002,2,02627,73.5,3.08,289.54999999999995,2.0
870,2002,2,02794,,,,2.0
871,2002,2,02856,54.6,3.5,288.45,2.0
872,2002,2,02951,97.0,3.08,288.95,2.0
873,2002,2,03015,67.5,3.64,289.65,2.0
874,2002,2,03083,89.2,3.1,290.15,2.0
875,2002,2,03158,51.6,3.71,288.54999999999995,2.0
876,2002,2,03376,84.1,3.28,289.34999999999997,2.0
877,2002,2,03552,82.7,3.07,287.04999999999995,2.0
878,2002,2,03987,66.7,3.96,290.15,2.0
879,2002,2,03988,77.4,3.86,289.95,2.0
880,2002,2,05546,81.7,3.75,288.54999999999995,2.0
881,2002,2,05643,94.1,3.03,288.25,2.0
882,2002,2,05745,79.1,2.84,288.75,2.0
883,2002,2,05825,72.1,3.58,289.04999999999995,2.0
884,2002,2,06170,95.8,2.81,290.84999999999997,2.0
885,2002,2,07244,102.7,2.11,289.15,2.0
886,2003,2,00164,2.5,2.11,282.65,1.0
887,2003,2,00303,2.5,,,1.0
888,2003,2,00427,4.4,2.25,284.54999999999995,1.0
889,2003,2,00880,5.0,1.96,285.84999999999997,1.0
890,2003,2,01001,8.2,2.39,285.45,1.0
891,2003,2,01869,2.4,2.5,278.45,1.0
892,2003,2,02315,,2.25,,1.0
893,2003,2,02627,11.8,1.67,284.75,1.0
894,2003,2,02794,9.0,2.32,281.45,1.0
895,2003,2,02856,9.7,2.1,285.04999999999995,1.0
896,2003,2,02951,6.9,2.42,281.65,1.0
897,2003,2,03015,4.7,2.0,283.75,1.0
898,2003,2,03083,5.9,1.48,286.15,1.0
899,2003,2,03158,1.4,2.29,283.65,1.0
900,2003,2,03376,6.8,2.17,281.65,1.0
901,2003,2,03552,5.2,2.14,282.15,1.0
902,2003,2,03987,6.7,2.5,283.45,1.0
903,2003,2,03988,8.1,2.38,283.04999999999995,1.0
904,2003,2,05546,6.2,2.61,282.84999999999997,1.0
905,2003,2,05643,8.2,1.72,283.15,1.0
906,2003,2,05745,7.6,1.7,283.54999999999995,1.0
907,2003,2,05825,3.4,1.98,283.84999999999997,1.0
908,2003,2,06170,5.7,2.08,285.25,1.0
909,2003,2,07244,5.9,1.21,282.75,1.0
910,2004,2,00164,35.8,3.1,287.34999999999997,1.0
911,2004,2,00303,34.0,2.86,287.45,1.0
912,2004,2,00427,35.6,3.21,288.15,1.0
913,2004,2,00880,40.6,2.62,288.65,1.0
914,2004,2,01001,37.0,3.34,288.34999999999997,1.0
915,2004,2,01869,30.2,3.28,286.95,1.0
916,2004,2,02315,,2.86,,1.0
917,2004,2,02627,36.1,2.95,288.54999999999995,1.0
918,2004,2,02794,41.7,2.83,287.65,1.0
919,2004,2,02856,29.3,2.74,286.95,1.0
920,2004,2,02951,56.3,2.83,288.65,1.0
921,2004,2,03015,45.2,2.9,287.54999999999995,1.0
922,2004,2,03083,38.7,2.24,288.15,1.0
923,2004,2,03158,24.6,2.97,287.75,1.0
924,2004,2,03376,37.4,2.6,287.84999999999997,1.0
925,2004,2,03552,43.0,2.55,287.65,1.0
926,2004,2,03987,53.6,3.31,287.84999999999997,1.0
927,2004,2,03988,53.5,3.28,287.75,1.0
928,2004,2,05546,35.3,3.38,286.75,1.0
929,2004,2,05643,45.3,2.39,287.04999999999995,1.0
930,2004,2,05745,40.0,2.53,287.15,1.0
931,2004,2,05825,36.8,2.67,288.34999999999997,1.0
932,2004,2,06170,51.5,2.89,288.34999999999997,1.0
933,2004,2,07244,47.3,1.79,286.75,1.0
934,2005,2,00164,35.8,3.0,282.75,0.0
935,2005,2,00303,39.9,2.36,283.75,0.0
936,2005,2,00427,34.4,3.04,283.45,0.0
937,2005,2,00880,35.5,2.32,283.34999999999997,0.0
938,2005,2,01001,50.9,3.04,283.75,0.0
939,2005,2,01869,24.4,,281.84999999999997,0.0
940,2005,2,02315,,2.68,,0.0
941,2005,2,02627,42.8,2.38,283.75,0.0
942,2005,2,02794,38.5,2.89,283.34999999999997,0.0
943,2005,2,02856,39.3,2.64,284.15,0.0
944,2005,2,02951,44.2,2.85,284.04999999999995,0.0
945,2005,2,03015,39.6,2.64,282.54999999999995,0.0
946,2005,2,03083,36.3,2.33,283.54999999999995,0.0
947,2005,2,03158,32.0,2.82,282.75,0.0
948,2005,2,03376,38.9,2.57,283.15,0.0
949,2005,2,03509,41.1,1.17,282.25,0.0
950,2005,2,03552,36.6,2.57,283.15,0.0
951,2005,2,03987,42.1,3.0,283.04999999999995,0.0
952,2005,2,03988,44.2,3.1,282.95,0.0
953,2005,2,05546,37.5,3.11,282.75,0.0
954,2005,2,05643,41.5,2.02,282.84999999999997,0.0
955,2005,2,05745,32.4,2.33,283.04999999999995,0.0
956,2005,2,05825,33.3,2.75,283.84999999999997,0.0
957,2005,2,06170,35.0,2.66,283.04999999999995,0.0
958,2005,2,06265,32.2,2.68,284.34999999999997,0.0
959,2006,2,00164,29.6,2.46,280.95,0.0
960,2006,2,00303,27.8,2.29,280.95,0.0
961,2006,2,00427,34.6,2.61,281.75,0.0
962,2006,2,00880,33.7,2.18,282.45,0.0
963,2006,2,01001,46.6,,281.25,0.0
964,2006,2,01869,20.7,2.79,280.65,0.0
965,2006,2,02315,,2.43,,0.0
966,2006,2,02627,44.4,2.0,280.84999999999997,0.0
967,2006,2,02794,39.1,2.54,281.45,0.0
968,2006,2,02856,38.0,2.29,280.34999999999997,0.0
969,2006,2,02951,36.2,2.64,281.75,0.0
970,2006,2,03015,31.2,2.32,280.95,0.0
971,2006,2,03083,34.1,2.07,281.15,0.0
972,2006,2,03158,21.4,2.57,281.45,0.0
973,2006,2,03376,23.9,2.29,281.54999999999995,0.0
974,2006,2,03509,50.9,0.96,280.95,0.0
975,2006,2,03552,43.6,2.18,281.34999999999997,0.0
976,2006,2,03987,43.7,2.79,282.15,0.0
977,2006,2,03988,48.8,2.64,281.75,0.0
978,2006,2,05546,49.5,2.71,280.15,0.0
979,2006,2,05643,42.3,1.82,280.84999999999997,0.0
980,2006,2,05745,39.4,1.96,281.84999999999997,0.0
981,2006,2,05825,29.6,2.25,281.54999999999995,0.0
982,2006,2,06170,27.4,2.68,282.04999999999995,0.0
983,2006,2,06265,35.9,2.79,280.95,0.0
984,2007,2,00164,56.5,3.14,284.15,0.0
985,2007,2,00303,47.3,2.89,285.54999999999995,0.0
986,2007,2,00427,49.9,2.93,284.95,0.0
987,2007,2,00880,53.8,2.5,285.34999999999997,0.0
988,2007,2,01001,45.3,2.64,285.34999999999997,0.0
989,2007,2,01869,45.2,3.36,283.25,0.0
990,2007,2,02315,,2.75,,0.0
991,2007,2,02627,39.7,2.25,285.15,0.0
992,2007,2,02794,75.4,2.79,283.95,0.0
993,2007,2,02856,44.5,2.57,285.15,0.0
994,2007,2,02951,79.4,2.57,284.25,0.0
995,2007,2,03015,55.2,2.93,284.65,0.0
996,2007,2,03083,48.0,2.21,285.15,0.0
997,2007,2,03158,51.7,2.68,284.75,0.0
998,2007,2,03376,48.0,2.61,284.54999999999995,0.0
999,2007,2,03509,61.9,1.43,283.34999999999997,0.0
1000,2007,2,03552,59.9,2.61,283.65,0.0
1001,2007,2,03987,49.7,3.21,285.04999999999995,0.0
1002,2007,2,03988,53.4,3.17,284.84999999999997,0.0
1003,2007,2,05546,44.8,3.21,283.75,0.0
1004,2007,2,05643,60.4,2.11,283.84999999999997,0.0
1005,2007,2,05745,61.6,2.18,284.04999999999995,0.0
1006,2007,2,05825,41.5,2.61,285.25,0.0
1007,2007,2,06170,57.8,2.57,285.34999999999997,0.0
1008,2007,2,06265,37.0,3.04,285.25,0.0
1009,2007,2,07389,64.2,2.32,284.15,0.0
1010,2008,2,00164,19.7,3.21,286.15,1.0
1011,2008,2,00303,17.7,2.69,287.95,1.0
1012,2008,2,00427,19.2,3.1,287.34999999999997,1.0
1013,2008,2,00880,26.9,2.41,290.45,1.0
1014,2008,2,01001,27.0,2.62,289.95,1.0
1015,2008,2,01869,16.9,3.31,285.04999999999995,1.0
1016,2008,2,02315,,2.41,,1.0
1017,2008,2,02627,31.8,2.38,290.75,1.0
1018,2008,2,02794,36.7,2.9,286.15,1.0
1019,2008,2,02856,17.8,2.59,288.25,1.0
1020,2008,2,02951,40.2,2.76,286.54999999999995,1.0
1021,2008,2,03015,23.8,3.1,287.45,1.0
1022,2008,2,03083,18.4,2.52,288.45,1.0
1023,2008,2,03158,16.0,2.59,288.15,1.0
1024,2008,2,03376,22.3,2.62,287.54999999999995,1.0
1025,2008,2,03509,27.3,1.79,285.15,1.0
1026,2008,2,03552,29.4,2.41,285.34999999999997,1.0
1027,2008,2,03987,18.2,3.28,287.15,1.0
1028,2008,2,03988,22.1,3.38,287.25,1.0
1029,2008,2,05546,22.6,3.03,286.15,1.0
1030,2008,2,05643,32.5,2.41,285.34999999999997,1.0
1031,2008,2,05745,22.1,2.31,285.95,1.0
1032,2008,2,05825,16.7,2.55,286.45,1.0
1033,2008,2,06170,29.1,2.52,289.25,1.0
1034,2008,2,06265,16.1,3.07,286.45,1.0
1035,2008,2,07389,23.5,2.66,286.45,1.0
1036,2009,2,00164,30.8,2.89,280.34999999999997,0.0
1037,2009,2,00303,38.8,2.54,281.15,0.0
