,Year,Month,station_id,pr,sfcWind,tasmax,nFires,area
456,2013,1,03987,75.9,4.214317708581544,285.15,0.0,0.0
457,2013,1,03988,80.2,4.343983425382744,285.04999999999995,0.0,0.0
458,2013,1,05546,59.5,4.409305805656032,284.45,0.0,0.0
461,2013,1,05825,60.4,3.52506426077256,285.34999999999997,0.0,0.0
465,2014,1,00164,29.2,4.474952369795236,285.04999999999995,0.0,0.0
466,2014,1,00303,29.1,3.4644622732470336,285.65,0.0,0.0
467,2014,1,00427,26.8,4.696095296777527,285.15,0.0,0.0
468,2014,1,00880,35.3,2.954188850857033,286.54999999999995,0.0,0.0
469,2014,1,01001,40.0,3.4042116065250694,285.95,0.0,0.0
473,2014,1,02794,38.6,4.562982657867549,284.75,0.0,0.0
474,2014,1,02856,32.5,3.667823835664958,285.25,0.0,0.0
476,2014,1,03015,27.7,4.001140367493247,285.15,0.0,0.0
478,2014,1,03158,24.1,3.9379097377588534,284.95,0.0,0.0
479,2014,1,03376,28.0,3.606409914859929,285.25,0.0,0.0
481,2014,1,03552,37.8,3.7916838753123923,284.54999999999995,0.0,0.0
482,2014,1,03987,32.2,4.920765595158541,285.15,0.0,0.0
483,2014,1,03988,34.6,5.10300480959836,285.04999999999995,0.0,0.0
484,2014,1,05546,33.9,4.629379495797681,284.34999999999997,0.0,0.0
487,2014,1,05825,30.0,3.854126199019435,285.45,0.0,0.0
490,2014,1,07389,28.1,3.854126199019435,284.65,0.0,0.0
491,2015,1,00164,53.6,4.920765595158541,285.54999999999995,0.0,0.0
492,2015,1,00303,63.9,4.988846303199167,286.65,0.0,0.0
493,2015,1,00427,72.7,5.521032105899041,286.15,0.0,0.0
494,2015,1,00880,62.1,3.7916838753123923,287.65,0.0,0.0
495,2015,1,01001,69.6,4.128604430555196,287.75,0.0,0.0
496,2015,1,01869,47.2,5.591763655770869,285.34999999999997,0.0,0.0
499,2015,1,02794,91.2,4.852997425636243,286.04999999999995,0.0,0.0
500,2015,1,02856,73.4,4.474952369795236,286.75,0.0,0.0
502,2015,1,03015,74.1,4.629379495797681,286.15,0.0,0.0
504,2015,1,03158,50.4,4.562982657867549,286.54999999999995,0.0,0.0
505,2015,1,03376,64.5,4.001140367493247,285.95,0.0,0.0
507,2015,1,03552,78.6,3.4644622732470336,285.65,0.0,0.0
508,2015,1,03987,70.7,5.591763655770869,285.84999999999997,0.0,0.0
509,2015,1,03988,74.2,5.6390844895716885,285.84999999999997,0.0,0.0
510,2015,1,05546,68.4,5.057238121517316,285.54999999999995,0.0,0.0
513,2015,1,05825,56.1,4.562982657867549,286.34999999999997,0.0,0.0
516,2015,1,07389,76.3,4.562982657867549,285.84999999999997,0.0,0.0
517,2016,1,00164,27.9,4.001140367493247,284.54999999999995,0.0,0.0
518,2016,1,00303,39.5,3.4644622732470336,285.15,0.0,0.0
519,2016,1,00427,38.5,4.409305805656032,285.04999999999995,0.0,0.0
520,2016,1,00880,48.7,3.0888948802806486,285.95,0.0,0.0
521,2016,1,01001,48.4,3.0116747709538627,285.54999999999995,0.0,0.0
522,2016,1,01869,25.3,4.562982657867549,283.54999999999995,0.0,0.0
525,2016,1,02794,46.3,3.854126199019435,284.54999999999995,0.0,0.0
526,2016,1,02856,46.2,3.4644622732470336,284.54999999999995,0.0,0.0
528,2016,1,03015,41.6,3.667823835664958,284.75,0.0,0.0
530,2016,1,03158,32.6,3.667823835664958,285.04999999999995,0.0,0.0
531,2016,1,03376,34.1,3.2059401020605485,284.84999999999997,0.0,0.0
533,2016,1,03552,39.7,2.897073415732504,284.25,0.0,0.0
534,2016,1,03987,41.9,4.474952369795236,284.75,0.0,0.0
535,2016,1,03988,44.3,4.830477738506617,284.65,0.0,0.0
536,2016,1,05546,37.9,3.9379097377588534,283.84999999999997,0.0,0.0
539,2016,1,05825,28.4,3.4042116065250694,284.95,0.0,0.0
542,2016,1,07389,45.5,3.606409914859929,284.25,0.0,0.0
543,2017,1,00164,41.0,3.4644622732470336,277.95,0.0,0.0
544,2017,1,00303,37.4,3.0116747709538627,280.54999999999995,0.0,0.0
545,2017,1,00427,37.1,3.7916838753123923,279.84999999999997,0.0,0.0
546,2017,1,00880,27.5,2.544106101561018,279.15,0.0,0.0
547,2017,1,01001,39.3,2.897073415732504,278.45,0.0,0.0
548,2017,1,01869,29.1,4.0647058500078455,278.84999999999997,0.0,0.0
551,2017,1,02794,32.5,3.4644622732470336,278.65,0.0,0.0
552,2017,1,02856,48.8,3.4042116065250694,278.15,0.0,0.0
554,2017,1,03015,27.0,2.954188850857033,279.75,0.0,0.0
556,2017,1,03158,21.2,3.2059401020605485,278.25,0.0,0.0
557,2017,1,03376,26.3,2.7839637242665356,279.04999999999995,0.0,0.0
559,2017,1,03552,29.7,2.4179668046919085,278.45,0.0,0.0
560,2017,1,03987,36.0,3.7916838753123923,279.34999999999997,0.0,0.0
561,2017,1,03988,38.0,3.5860155441135504,279.54999999999995,0.0,0.0
562,2017,1,05546,37.9,3.52506426077256,278.84999999999997,0.0,0.0
565,2017,1,05825,21.7,3.2650046090062412,278.95,0.0,0.0
568,2017,1,07389,52.3,3.2059401020605485,279.25,0.0,0.0
569,2018,1,00164,68.3,4.343983425382744,284.75,0.0,0.0
570,2018,1,00303,40.2,4.128604430555196,285.25,0.0,0.0
571,2018,1,00427,58.4,5.218021025851084,284.25,0.0,0.0
572,2018,1,00880,46.8,3.4644622732470336,285.54999999999995,0.0,0.0
573,2018,1,01001,47.3,3.9379097377588534,285.34999999999997,0.0,0.0
574,2018,1,01869,68.5,5.125939641275539,284.95,0.0,0.0
578,2018,1,02856,52.5,4.128604430555196,284.34999999999997,0.0,0.0
580,2018,1,03015,51.2,4.0647058500078455,284.95,0.0,0.0
582,2018,1,03158,47.2,4.0647058500078455,284.65,0.0,0.0
583,2018,1,03376,64.4,3.4644622732470336,285.15,0.0,0.0
585,2018,1,03552,65.9,3.729582460256912,284.75,0.0,0.0
586,2018,1,03987,58.4,5.125939641275539,284.65,0.0,0.0
587,2018,1,03988,62.5,4.966118095916769,284.65,0.0,0.0
588,2018,1,05546,48.8,4.409305805656032,283.75,0.0,0.0
591,2018,1,05825,47.8,3.854126199019435,285.75,0.0,0.0
594,2018,1,07389,75.3,4.0647058500078455,284.25,0.0,0.0
595,2019,1,00164,41.9,4.409305805656032,281.15,0.0,0.0
596,2019,1,00303,61.1,3.854126199019435,281.54999999999995,0.0,0.0
597,2019,1,00427,47.2,5.057238121517316,281.95,0.0,0.0
598,2019,1,00880,62.1,3.606409914859929,281.04999999999995,0.0,0.0
599,2019,1,01001,62.2,4.2789868459026605,281.15,0.0,0.0
600,2019,1,01869,27.2,4.988846303199167,280.95,0.0,0.0
603,2019,1,02794,44.0,4.343983425382744,281.65,0.0,0.0
604,2019,1,02856,55.7,4.128604430555196,281.25,0.0,0.0
606,2019,1,03015,56.7,4.128604430555196,281.04999999999995,0.0,0.0
608,2019,1,03158,38.0,4.0647058500078455,282.15,0.0,0.0
609,2019,1,03376,39.3,3.7916838753123923,281.65,0.0,0.0
611,2019,1,03552,43.0,3.2650046090062412,281.45,0.0,0.0
612,2019,1,03987,51.6,4.920765595158541,281.34999999999997,0.0,0.0
613,2019,1,03988,55.4,5.148908729641262,281.45,0.0,0.0
614,2019,1,05546,66.8,4.629379495797681,280.45,0.0,0.0
617,2019,1,05825,31.8,4.343983425382744,281.75,0.0,0.0
620,2019,1,07389,46.6,4.629379495797681,281.04999999999995,0.0,0.0
621,2020,1,00096,38.8,2.8403308845442634,286.75,0.0,0.0
622,2020,1,00164,35.4,4.214317708581544,286.25,0.0,0.0
623,2020,1,00303,32.2,4.0647058500078455,287.54999999999995,0.0,0.0
624,2020,1,00427,37.8,4.696095296777527,287.65,0.0,0.0
625,2020,1,00880,26.7,3.1472361165390814,286.45,0.0,0.0
626,2020,1,01001,39.1,3.4042116065250694,285.34999999999997,0.0,0.0
627,2020,1,01869,26.2,5.357163732610755,285.54999999999995,0.0,0.0
630,2020,1,02794,35.9,4.343983425382744,286.34999999999997,0.0,0.0
631,2020,1,02856,31.9,3.7916838753123923,286.34999999999997,0.0,0.0
633,2020,1,03015,31.9,3.854126199019435,285.95,0.0,0.0
635,2020,1,03158,25.9,3.9379097377588534,286.54999999999995,0.0,0.0
636,2020,1,03376,41.8,3.52506426077256,286.45,0.0,0.0
638,2020,1,03987,30.8,4.763128543096858,286.34999999999997,0.0,0.0
639,2020,1,05546,32.4,4.214317708581544,285.65,0.0,0.0
642,2020,1,05825,24.9,3.9379097377588534,287.04999999999995,0.0,0.0
645,2020,1,07389,36.2,4.2789868459026605,285.84999999999997,0.0,0.0
646,2021,1,00096,50.7,2.189458303782011,285.45,0.0,0.0
647,2021,1,00164,45.7,3.2650046090062412,285.04999999999995,0.0,0.0
648,2021,1,00303,60.5,2.954188850857033,287.25,0.0,0.0
649,2021,1,00427,43.1,4.0647058500078455,286.45,0.0,0.0
650,2021,1,00880,66.7,2.5988169017674174,283.95,0.0,0.0
651,2021,1,01001,46.1,3.0116747709538627,286.54999999999995,0.0,0.0
652,2021,1,01869,33.1,3.854126199019435,284.04999999999995,0.0,0.0
655,2021,1,02794,54.0,3.2650046090062412,284.34999999999997,0.0,0.0
656,2021,1,02856,49.2,3.2650046090062412,285.84999999999997,0.0,0.0
658,2021,1,03015,55.7,3.0888948802806486,283.45,0.0,0.0
660,2021,1,03158,44.8,3.1472361165390814,284.54999999999995,0.0,0.0
661,2021,1,03376,45.4,2.897073415732504,285.04999999999995,0.0,0.0
663,2021,1,03987,45.6,3.9379097377588534,285.75,0.0,0.0
664,2021,1,05546,45.8,3.854126199019435,284.25,0.0,0.0
667,2021,1,05825,28.5,3.1472361165390814,285.45,0.0,0.0
672,2022,1,00164,35.1,4.763128543096858,285.25,0.0,0.0
673,2022,1,00303,39.0,4.214317708581544,286.54999999999995,0.0,0.0
674,2022,1,00427,28.5,5.287439809250598,286.15,0.0,0.0
675,2022,1,00880,34.6,3.4042116065250694,286.15,0.0,0.0
676,2022,1,01001,39.3,4.001140367493247,286.34999999999997,0.0,0.0
677,2022,1,01869,31.8,5.521032105899041,284.75,0.0,0.0
680,2022,1,02794,34.7,4.2789868459026605,285.54999999999995,0.0,0.0
681,2022,1,02856,35.4,3.9379097377588534,285.84999999999997,0.0,0.0
683,2022,1,03015,36.1,4.409305805656032,285.54999999999995,0.0,0.0
685,2022,1,03158,28.1,4.214317708581544,285.84999999999997,0.0,0.0
686,2022,1,03376,24.9,3.9379097377588534,285.54999999999995,0.0,0.0
688,2022,1,03987,31.0,5.357163732610755,285.65,0.0,0.0
689,2022,1,05546,27.3,4.214317708581544,285.25,0.0,0.0
692,2022,1,05825,24.1,4.474952369795236,285.75,0.0,0.0
695,2022,1,07389,37.3,4.343983425382744,285.04999999999995,0.0,0.0
719,1996,2,00164,12.0,3.770945432598037,281.54999999999995,1.0,0.1
720,1996,2,00427,25.5,4.387495579116633,283.75,1.0,0.1
721,1996,2,00650,38.3,2.1549790444716623,286.65,1.0,0.1
722,1996,2,00880,27.1,2.916070580764464,284.45,1.0,0.1
723,1996,2,01001,21.9,4.343983425382744,284.34999999999997,1.0,0.1
724,1996,2,01552,23.1,2.544106101561018,281.65,1.0,0.1
726,1996,2,02856,27.5,5.218021025851084,283.34999999999997,1.0,0.1
727,1996,2,02951,47.8,2.224119513795965,284.84999999999997,1.0,0.1
728,1996,2,03015,34.5,3.384206477350931,282.54999999999995,1.0,0.1
729,1996,2,03083,37.9,4.128604430555196,283.84999999999997,1.0,0.1
730,1996,2,03158,16.7,4.149977679845519,281.95,1.0,0.1
731,1996,2,03376,22.9,1.7557878908979865,282.45,1.0,0.1
732,1996,2,03552,16.7,3.4242559999999997,281.25,1.0,0.1
733,1996,2,03987,36.0,4.830477738506617,283.65,1.0,0.1
734,1996,2,03988,41.2,4.629379495797681,283.65,1.0,0.1
735,1996,2,05463,44.5,2.346853024521135,283.04999999999995,1.0,0.1
737,1996,2,05643,30.7,2.4179668046919085,284.04999999999995,1.0,0.1
738,1996,2,05745,19.4,4.496906322676512,285.15,1.0,0.1
739,1996,2,05825,24.8,3.4443395810123016,282.84999999999997,1.0,0.1
740,1996,2,07244,23.6,1.2248723832889694,283.84999999999997,1.0,0.1
741,1997,2,00164,42.8,6.04663398587214,286.25,6.0,1.7
742,1997,2,00427,57.7,5.591763655770869,287.65,6.0,1.7
743,1997,2,00650,64.5,3.6268428019444126,287.54999999999995,6.0,1.7
744,1997,2,00880,36.0,4.387495579116633,288.65,6.0,1.7
745,1997,2,01001,38.5,5.757966492390174,288.15,6.0,1.7
747,1997,2,02627,44.7,5.011609078130495,288.15,6.0,1.7
748,1997,2,02856,43.6,4.673821350244358,286.95,6.0,1.7
749,1997,2,02951,51.8,3.2847725146658178,287.04999999999995,6.0,1.7
750,1997,2,03015,54.7,5.264266244180284,287.54999999999995,6.0,1.7
751,1997,2,03083,41.6,4.562982657867549,288.15,6.0,1.7
752,1997,2,03158,41.5,5.568153132066682,288.15,6.0,1.7
753,1997,2,03376,61.9,2.2939839999999996,287.65,6.0,1.7
754,1997,2,03552,47.3,4.235837602883284,286.75,6.0,1.7
755,1997,2,03987,67.1,5.7341239999999996,287.34999999999997,6.0,1.7
756,1997,2,03988,69.1,5.710314507625653,287.54999999999995,6.0,1.7
757,1997,2,05463,63.0,4.171387684553906,288.54999999999995,6.0,1.7
759,1997,2,05643,58.6,5.24112663308186,286.15,6.0,1.7
760,1997,2,05745,48.8,3.4443395810123016,287.15,6.0,1.7
761,1997,2,05825,51.0,5.925784131780705,286.95,6.0,1.7
762,1997,2,07244,49.9,2.635505745393092,285.95,6.0,1.7
763,1998,2,00164,25.1,5.54457593305313,287.25,10.0,1.5
765,1998,2,00427,10.0,5.080104285853983,288.75,10.0,1.5
766,1998,2,00650,13.7,3.0116747709538627,290.15,10.0,1.5
767,1998,2,00880,13.9,4.043480258858203,289.45,10.0,1.5
768,1998,2,01001,19.7,5.24112663308186,290.34999999999997,10.0,1.5
770,1998,2,02627,17.9,3.484624000833375,289.25,10.0,1.5
772,1998,2,02856,9.1,4.585079402254229,288.34999999999997,10.0,1.5
773,1998,2,02951,19.3,3.304580154875956,288.75,10.0,1.5
774,1998,2,03015,13.5,4.673821350244358,288.54999999999995,10.0,1.5
775,1998,2,03083,11.7,3.1277486211036845,290.15,10.0,1.5
776,1998,2,03158,21.8,5.10300480959836,288.45,10.0,1.5
777,1998,2,03376,20.9,1.968639419184732,288.65,10.0,1.5
778,1998,2,03552,13.0,3.688371838584607,288.34999999999997,10.0,1.5
779,1998,2,03987,13.4,5.7818419391844325,289.75,10.0,1.5
780,1998,2,03988,14.1,5.615407457196316,289.34999999999997,10.0,1.5
781,1998,2,05463,18.5,3.2255883219431456,288.84999999999997,10.0,1.5
783,1998,2,05643,23.1,4.830477738506617,287.84999999999997,10.0,1.5
784,1998,2,05745,20.5,3.4443395810123016,288.45,10.0,1.5
785,1998,2,05825,6.3,4.830477738506617,288.65,10.0,1.5
786,1998,2,06086,21.5,4.214317708581544,287.45,10.0,1.5
787,1998,2,07244,21.1,2.4717645994584516,288.45,10.0,1.5
788,1999,2,00164,43.5,5.333888602817273,284.95,0.0,0.0
789,1999,2,00303,44.6,4.943424508937908,286.04999999999995,0.0,0.0
790,1999,2,00427,42.6,5.03440636829567,286.04999999999995,0.0,0.0
791,1999,2,00650,54.7,2.58053687179393,286.15,0.0,0.0
792,1999,2,00880,46.9,4.235837602883284,287.45,0.0,0.0
793,1999,2,01001,54.8,5.333888602817273,285.95,0.0,0.0
794,1999,2,02627,52.2,4.696095296777527,285.95,0.0,0.0
796,1999,2,02856,50.9,3.7916838753123923,285.15,0.0,0.0
797,1999,2,02951,49.7,3.3642406896938866,284.45,0.0,0.0
798,1999,2,03015,47.7,4.343983425382744,286.15,0.0,0.0
799,1999,2,03083,46.2,3.2650046090062412,286.65,0.0,0.0
800,1999,2,03158,34.5,4.920765595158541,286.15,0.0,0.0
801,1999,2,03376,44.4,1.9022843374301328,286.65,0.0,0.0
802,1999,2,03552,49.7,3.667823835664958,285.75,0.0,0.0
803,1999,2,03987,49.4,5.403815213070114,286.75,0.0,0.0
804,1999,2,03988,59.4,5.218021025851084,286.54999999999995,0.0,0.0
806,1999,2,05643,46.4,4.60721170057205,284.54999999999995,0.0,0.0
807,1999,2,05745,54.5,3.1277486211036845,285.65,0.0,0.0
808,1999,2,05825,42.5,4.875552000000001,285.34999999999997,0.0,0.0
809,1999,2,06086,55.1,3.9800261975961915,285.65,0.0,0.0
810,1999,2,07244,51.0,2.4537881738243006,284.84999999999997,0.0,0.0
811,2000,2,00164,41.2,5.615407457196316,290.04999999999995,1.0,0.0
813,2000,2,00427,47.9,5.287439809250598,290.54999999999995,1.0,0.0
814,2000,2,00650,49.9,3.52506426077256,290.65,1.0,0.0
815,2000,2,00880,55.7,3.9589492990095234,288.75,1.0,0.0
816,2000,2,01001,57.6,5.380472618967222,289.54999999999995,1.0,0.0
818,2000,2,02627,53.3,4.2789868459026605,288.54999999999995,1.0,0.0
820,2000,2,02856,51.1,4.518896060361645,289.84999999999997,1.0,0.0
821,2000,2,02951,53.7,3.7916838753123923,289.84999999999997,1.0,0.0
822,2000,2,03015,55.9,4.920765595158541,289.84999999999997,1.0,0.0
823,2000,2,03083,46.7,3.8124601965135323,290.15,1.0,0.0
824,2000,2,03158,21.4,5.403815213070114,289.54999999999995,1.0,0.0
825,2000,2,03376,44.8,2.8592034765591623,290.25,1.0,0.0
826,2000,2,03552,42.3,4.562982657867549,289.54999999999995,1.0,0.0
827,2000,2,03987,41.7,5.54457593305313,290.84999999999997,1.0,0.0
828,2000,2,03988,50.0,5.427191466314045,290.84999999999997,1.0,0.0
830,2000,2,05643,64.4,3.8959428931317768,289.95,1.0,0.0
831,2000,2,05745,42.6,2.8403308845442634,289.95,1.0,0.0
832,2000,2,05825,49.5,4.409305805656032,290.15,1.0,0.0
833,2000,2,06086,49.8,4.001140367493247,289.84999999999997,1.0,0.0
834,2000,2,06170,55.4,2.7839637242665356,288.34999999999997,1.0,0.0
835,2000,2,07244,37.8,2.4717645994584516,289.75,1.0,0.0
836,2001,2,00164,28.5,4.409305805656032,285.95,2.0,0.0
837,2001,2,00303,30.5,3.5048246883403458,287.04999999999995,2.0,0.0
838,2001,2,00427,29.1,4.2573940025626,285.65,2.0,0.0
839,2001,2,00650,40.6,2.765258520104043,286.84999999999997,2.0,0.0
841,2001,2,00880,27.5,2.992471779981224,287.54999999999995,2.0,0.0
842,2001,2,01001,19.5,4.740748948749765,288.04999999999995,2.0,0.0
843,2001,2,01869,33.5,5.080104285853983,285.15,2.0,0.0
845,2001,2,02627,26.4,3.05020336920147,287.65,2.0,0.0
847,2001,2,02856,23.8,3.9379097377588534,286.45,2.0,0.0
848,2001,2,02951,46.2,3.186331939780286,288.34999999999997,2.0,0.0
849,2001,2,03015,24.8,3.729582460256912,285.65,2.0,0.0
850,2001,2,03083,48.8,2.672365634124193,286.54999999999995,2.0,0.0
851,2001,2,03158,15.4,3.9589492990095234,284.75,2.0,0.0
852,2001,2,03376,23.4,2.7839637242665356,285.45,2.0,0.0
853,2001,2,03552,36.8,3.6268428019444126,284.15,2.0,0.0
854,2001,2,03987,43.9,4.718404514838464,286.04999999999995,2.0,0.0
855,2001,2,03988,50.7,4.718404514838464,286.04999999999995,2.0,0.0
856,2001,2,05546,26.5,4.718404514838464,285.15,2.0,0.0
857,2001,2,05643,71.8,3.4042116065250694,286.65,2.0,0.0
858,2001,2,05745,44.6,2.544106101561018,286.45,2.0,0.0
859,2001,2,05825,39.1,3.4242559999999997,285.65,2.0,0.0
860,2001,2,06170,27.0,3.0116747709538627,286.84999999999997,2.0,0.0
861,2001,2,07244,55.0,2.0526427017208815,285.54999999999995,2.0,0.0
862,2002,2,00164,82.8,5.9017119059364465,288.34999999999997,2.0,0.1
864,2002,2,00427,57.9,6.168294383972283,289.04999999999995,2.0,0.1
865,2002,2,00880,75.1,4.496906322676512,290.75,2.0,0.1
866,2002,2,01001,72.7,5.9017119059364465,289.34999999999997,2.0,0.1
869,2002,2,02627,73.5,4.518896060361645,289.54999999999995,2.0,0.1
871,2002,2,02856,54.6,5.474044756850276,288.45,2.0,0.1
872,2002,2,02951,97.0,4.518896060361645,288.95,2.0,0.1
873,2002,2,03015,67.5,5.805750294959645,289.65,2.0,0.1
874,2002,2,03083,89.2,4.562982657867549,290.15,2.0,0.1
875,2002,2,03158,51.6,5.974026460324393,288.54999999999995,2.0,0.1
876,2002,2,03376,84.1,4.966118095916769,289.34999999999997,2.0,0.1
877,2002,2,03552,82.7,4.496906322676512,287.04999999999995,2.0,0.1
878,2002,2,03987,66.7,6.587931219575383,290.15,2.0,0.1
879,2002,2,03988,77.4,6.3399704611753505,289.95,2.0,0.1
880,2002,2,05546,81.7,6.070901395180126,288.54999999999995,2.0,0.1
881,2002,2,05643,94.1,4.409305805656032,288.25,2.0,0.1
882,2002,2,05745,79.1,4.001140367493247,288.75,2.0,0.1
883,2002,2,05825,72.1,5.662794706322312,289.04999999999995,2.0,0.1
884,2002,2,06170,95.8,3.9379097377588534,290.84999999999997,2.0,0.1
885,2002,2,07244,102.7,2.5622999044171233,289.15,2.0,0.1
886,2003,2,00164,2.5,2.5622999044171233,282.65,1.0,0.0
888,2003,2,00427,4.4,2.8215,284.54999999999995,1.0,0.0
889,2003,2,00880,5.0,2.2939839999999996,285.84999999999997,1.0,0.0
890,2003,2,01001,8.2,3.0888948802806486,285.45,1.0,0.0
891,2003,2,01869,2.4,3.304580154875956,278.45,1.0,0.0
893,2003,2,02627,11.8,1.8041846526472838,284.75,1.0,0.0
894,2003,2,02794,9.0,2.954188850857033,281.45,1.0,0.0
895,2003,2,02856,9.7,2.544106101561018,285.04999999999995,1.0,0.0
896,2003,2,02951,6.9,3.1472361165390814,281.65,1.0,0.0
897,2003,2,03015,4.7,2.364565076287815,283.75,1.0,0.0
898,2003,2,03083,5.9,1.5052160846974763,286.15,1.0,0.0
899,2003,2,03158,1.4,2.897073415732504,283.65,1.0,0.0
900,2003,2,03376,6.8,2.672365634124193,281.65,1.0,0.0
901,2003,2,03552,5.2,2.6171398931321956,282.15,1.0,0.0
902,2003,2,03987,6.7,3.304580154875956,283.45,1.0,0.0
903,2003,2,03988,8.1,3.0695288035319033,283.04999999999995,1.0,0.0
904,2003,2,05546,6.2,3.52506426077256,282.84999999999997,1.0,0.0
905,2003,2,05643,8.2,1.8858144005728663,283.15,1.0,0.0
906,2003,2,05745,7.6,1.8530180916548007,283.54999999999995,1.0,0.0
907,2003,2,05825,3.4,2.3291854196761577,283.84999999999997,1.0,0.0
908,2003,2,06170,5.7,2.5078484007515285,285.25,1.0,0.0
909,2003,2,07244,5.9,1.1127159999999998,282.75,1.0,0.0
910,2004,2,00164,35.8,4.562982657867549,287.34999999999997,1.0,0.2
911,2004,2,00303,34.0,4.043480258858203,287.45,1.0,0.2
912,2004,2,00427,35.6,4.8079929927419816,288.15,1.0,0.2
913,2004,2,00880,40.6,3.5453426435660633,288.65,1.0,0.2
914,2004,2,01001,37.0,5.10300480959836,288.34999999999997,1.0,0.2
915,2004,2,01869,30.2,4.966118095916769,286.95,1.0,0.2
917,2004,2,02627,36.1,4.235837602883284,288.54999999999995,1.0,0.2
918,2004,2,02794,41.7,3.9800261975961915,287.65,1.0,0.2
919,2004,2,02856,29.3,3.7916838753123923,286.95,1.0,0.2
920,2004,2,02951,56.3,3.9800261975961915,288.65,1.0,0.2
921,2004,2,03015,45.2,4.128604430555196,287.54999999999995,1.0,0.2
922,2004,2,03083,38.7,2.8027109155073417,288.15,1.0,0.2
923,2004,2,03158,24.6,4.2789868459026605,287.75,1.0,0.2
924,2004,2,03376,37.4,3.5048246883403458,287.84999999999997,1.0,0.2
925,2004,2,03552,43.0,3.4042116065250694,287.65,1.0,0.2
926,2004,2,03987,53.6,5.03440636829567,287.84999999999997,1.0,0.2
927,2004,2,03988,53.5,4.966118095916769,287.75,1.0,0.2
928,2004,2,05546,35.3,5.194949472604329,286.75,1.0,0.2
929,2004,2,05643,45.3,3.0888948802806486,287.04999999999995,1.0,0.2
930,2004,2,05745,40.0,3.3642406896938866,287.15,1.0,0.2
931,2004,2,05825,36.8,3.647314132899441,288.34999999999997,1.0,0.2
932,2004,2,06170,51.5,4.107268,288.34999999999997,1.0,0.2
933,2004,2,07244,47.3,2.0021002686538956,286.75,1.0,0.2
934,2005,2,00164,35.8,4.343983425382744,282.75,0.0,0.0
935,2005,2,00303,39.9,3.030918662942969,283.75,0.0,0.0
936,2005,2,00427,34.4,4.4311520524288035,283.45,0.0,0.0
937,2005,2,00880,35.5,2.954188850857033,283.34999999999997,0.0,0.0
938,2005,2,01001,50.9,4.4311520524288035,283.75,0.0,0.0
941,2005,2,02627,42.8,3.0695288035319033,283.75,0.0,0.0
942,2005,2,02794,38.5,4.107268,283.34999999999997,0.0,0.0
943,2005,2,02856,39.3,3.5860155441135504,284.15,0.0,0.0
944,2005,2,02951,44.2,4.022291743024119,284.04999999999995,0.0,0.0
945,2005,2,03015,39.6,3.5860155441135504,282.54999999999995,0.0,0.0
946,2005,2,03083,36.3,2.9733097773276165,283.54999999999995,0.0,0.0
947,2005,2,03158,32.0,3.9589492990095234,282.75,0.0,0.0
948,2005,2,03376,38.9,3.4443395810123016,283.15,0.0,0.0
949,2005,2,03509,41.1,1.057998544067051,282.25,0.0,0.0
950,2005,2,03552,36.6,3.4443395810123016,283.15,0.0,0.0
951,2005,2,03987,42.1,4.343983425382744,283.04999999999995,0.0,0.0
952,2005,2,03988,44.2,4.562982657867549,282.95,0.0,0.0
953,2005,2,05546,37.5,4.585079402254229,282.75,0.0,0.0
954,2005,2,05643,41.5,2.4001220763886155,282.84999999999997,0.0,0.0
955,2005,2,05745,32.4,2.9733097773276165,283.04999999999995,0.0,0.0
956,2005,2,05825,33.3,3.8124601965135323,283.84999999999997,0.0,0.0
